2025-06-26T06:44,10.7,28,OK
2025-06-11T22:23,24.7,73,WARN
2025-06-16T05:27,25.9,24,OK
2025-06-28T00:20,12.3,83,OK
2025-06-08T17:35,14.4,92,OK
2025-06-13T04:22,19.1,92,OK
2025-06-17T06:19,13.2,44,OK
2025-06-24T17:16,4.4,28,OK
2025-06-27T12:15,4.5,50,OK
2025-06-05T05:59,30.7,92,WARN
2025-06-03T17:19,29.2,69,OK
2025-06-09T03:07,3.4,26,OK
2025-06-25T08:44,23.0,64,OK
2025-06-25T00:21,37.8,46,OK
2025-06-27T07:57,24.2,45,OK
2025-06-03T12:30,29.0,43,OK
2025-06-21T06:44,-1.0,76,OK
2025-06-02T09:21,14.6,80,OK
2025-06-06T17:45,34.5,61,OK
2025-06-18T00:28,5.0,49,OK
2025-06-09T02:47,-2.7,85,OK
2025-06-09T09:17,3.8,89,OK
2025-06-20T22:17,-2.1,22,FAULT
2025-06-18T22:37,3.8,57,OK
2025-06-10T23:13,35.5,59,FAULT
